source_file,docket_number,date,court,reference
0037_2Afs_0700097A_prevedeno.txt,2  Afs  37/2007  -  97,2008-04-10,SupAdmCo,ve spojen??ch vecech C-354/03
0257_6Afs_1700031_20180307091937_20180307222020_prevedeno.txt,6  Afs  257/2017  -  31,2018-02-21,SupAdmCo,c. j. 105 T 122/2013 - 552
0045_7Azs_0700085A_prevedeno.txt,7  Azs  45/2007  -  85,2007-09-20,SupAdmCo,c. j. OAM-1818/VL-19
0226_5Azs_1500059_20160212105635_prevedeno.txt,5  Azs  226/2015  -  59,2016-02-10,SupAdmCo,Amuur proti Francii
0226_5Azs_1500059_20160212105635_prevedeno.txt,5  Azs  226/2015  -  59,2016-02-10,SupAdmCo,ƒåonka a dal??i proti Belgii
0226_5Azs_1500059_20160212105635_prevedeno.txt,5  Azs  226/2015  -  59,2016-02-10,SupAdmCo,Shamsa proti Polsku
0226_5Azs_1500059_20160212105635_prevedeno.txt,5  Azs  226/2015  -  59,2016-02-10,SupAdmCo,Singh proti ƒåR
0226_5Azs_1500059_20160212105635_prevedeno.txt,5  Azs  226/2015  -  59,2016-02-10,SupAdmCo,Rashed proti ƒåR
0226_5Azs_1500059_20160212105635_prevedeno.txt,5  Azs  226/2015  -  59,2016-02-10,SupAdmCo,ve veci Aboubacar Diakit?©
0226_5Azs_1500059_20160212105635_prevedeno.txt,5  Azs  226/2015  -  59,2016-02-10,SupAdmCo,C-465/07
0053_7As__1400079_20150120110845_prevedeno.txt,7  As  53/2014  -  79,2014-12-19,SupAdmCo,c. j. 1888-15/2011-1140
0049_6Ads_0600061A_prevedeno.txt,6  Ads  49/2006  -  61,2006-06-07,SupAdmCo,c. j. 9 Ca 217/2003 - 33
0070_1As__1700026_20170628090054_prevedeno.txt,1  As  70/2017  -  26,2017-06-01,SupAdmCo,c. P201-80419/13
0070_1As__1700026_20170628090054_prevedeno.txt,1  As  70/2017  -  26,2017-06-01,SupAdmCo,C-636/11
0070_1As__1700026_20170628090054_prevedeno.txt,1  As  70/2017  -  26,2017-06-01,SupAdmCo,Karl Berger proti Freistaat Bayern
0015_0Konf0900006A_prevedeno.txt,Konf  15/2009  -  6,2009-03-25,SupAdmCo,cj. 116 C 45/2008 - 29
0012_9Azs_1300001_prevedeno.txt,9  Azs  9/2008  -  62,2008-04-01,SupAdmCo,Azs 13/2006 - 39
0001_8Ao__110_20110404015419_prevedeno.txt,8  Ao  1/2011  -  107,2011-04-04,SupAdmCo,Ao 4/2008 - 110
0195_9As__1500068_20170214155521_prevedeno.txt,9  As  195/2015  -  68,2017-02-02,SupAdmCo,2014/24/EU a 2014/25/EU
0195_9As__1500068_20170214155521_prevedeno.txt,9  As  195/2015  -  68,2017-02-02,SupAdmCo,ve veci C-59/00
0195_9As__1500068_20170214155521_prevedeno.txt,9  As  195/2015  -  68,2017-02-02,SupAdmCo,ve veci C-264/03
0195_9As__1500068_20170214155521_prevedeno.txt,9  As  195/2015  -  68,2017-02-02,SupAdmCo,Komise proti Francii
0195_9As__1500068_20170214155521_prevedeno.txt,9  As  195/2015  -  68,2017-02-02,SupAdmCo,2006/C 179/02
0195_9As__1500068_20170214155521_prevedeno.txt,9  As  195/2015  -  68,2017-02-02,SupAdmCo,ve veci C-50/00 P
0195_9As__1500068_20170214155521_prevedeno.txt,9  As  195/2015  -  68,2017-02-02,SupAdmCo,ve veci 222/86
0195_9As__1500068_20170214155521_prevedeno.txt,9  As  195/2015  -  68,2017-02-02,SupAdmCo,As 195/2015 
