soubor,spisovka,datum,soud,reference,soubor2,datum2,soud2
rozhodnuti-29_Cdo_3995_2009.txt,29 Cdo 3995/2009,2009-11-24,SupCo,29 Cdo 1060/2006
rozhodnuti-30_Cdo_5156_2017.txt,30 Cdo 5156/2017,2018-01-09,SupCo,26 Cdo 4831/2014
rozhodnuti-30_Cdo_5156_2017.txt,30 Cdo 5156/2017,2018-01-09,SupCo,26 Cdo 4832/2014
rozhodnuti-29_ICdo_6_2011.txt,29 ICdo 6/2011,2015-03-31,SupCo,33 Cdo 750/2008
rozhodnuti-29_ICdo_6_2011.txt,29 ICdo 6/2011,2015-03-31,SupCo,28 Cdo 3674/2009
rozhodnuti-20_Cdo_5933_2016.txt,20 Cdo 5933/2016,2017-02-15,SupCo,20 Cdo 777/2016
rozhodnuti-20_Cdo_5933_2016.txt,20 Cdo 5933/2016,2017-02-15,SupCo,20 Cdo 779/2016
rozhodnuti-20_Cdo_5933_2016.txt,20 Cdo 5933/2016,2017-02-15,SupCo,20 Cdo 780/2016
rozhodnuti-20_Cdo_5933_2016.txt,20 Cdo 5933/2016,2017-02-15,SupCo,20 Cdo 781/2016
rozhodnuti-20_Cdo_5933_2016.txt,20 Cdo 5933/2016,2017-02-15,SupCo,20 Cdo 782/2016
rozhodnuti-20_Cdo_5933_2016.txt,20 Cdo 5933/2016,2017-02-15,SupCo,20 Cdo 783/2016
rozhodnuti-20_Cdo_5933_2016.txt,20 Cdo 5933/2016,2017-02-15,SupCo,20 Cdo 784/2016
rozhodnuti-21_Cdo_1788_2004.txt,21 Cdo 1788/2004,2005-02-04,SupCo,21 Cdo 1262/98
rozhodnuti-21_Cdo_1788_2004.txt,21 Cdo 1788/2004,2005-02-04,SupCo,20 Cdo 437/99
rozhodnuti-20_Cdo_657_2007.txt,20 Cdo 657/2007,2007-08-09,SupCo,26 Cdo 1121/99
rozhodnuti-23_Cdo_3214_2011.txt,23 Cdo 3214/2011,2013-09-24,SupCo,32 Cdo 3360/2007
rozhodnuti-6_Tdo_154_2018.txt,6 Tdo 154/2018,2018-03-28,SupCo,10 Tz 108/64
rozhodnuti-20_Cdo_1075_2005.txt,20 Cdo 1075/2005,2005-10-25,SupCo,21 Cdo 2020/98
rozhodnuti-20_Cdo_5229_2008.txt,20 Cdo 5229/2008,2009-04-29,SupCo,26 Cdo 1121/99
rozhodnuti-29_NSCR_56_2016.txt,29 NSCR 56/2016,2018-03-27,SupCo,Cpjn 19/98
rozhodnuti-20_Cdo_321_2009.txt,20 Cdo 321/2009,2009-05-14,SupCo,26 Cdo 1121/99
rozhodnuti-20_Cdo_1773_2007.txt,20 Cdo 1773/2007,2007-12-17,SupCo,26 Cdo 1121/99
rozhodnuti-29_Cdo_114_2012.txt,29 Cdo 114/2012,2014-01-23,SupCo,Cpjn 19/98
rozhodnuti-26_Cdo_2239_2006.txt,26 Cdo 2239/2006,2006-10-10,SupCo,26 Cdo 2175/98
rozhodnuti-21_Cdo_4537_2015.txt,21 Cdo 4537/2015,2016-01-28,SupCo,6 Cdo 82/94
rozhodnuti-21_Cdo_4537_2015.txt,21 Cdo 4537/2015,2016-01-28,SupCo,21 Cdo 253/99
rozhodnuti-11_Tdo_848_2009.txt,11 Tdo 848/2009,2009-07-29,SupCo,6 Tdo 1366/2005
rozhodnuti-20_Cdo_619_2013.txt,20 Cdo 619/2013,2013-03-27,SupCo,26 Cdo 1121/99
rozhodnuti-26_Cdo_2116_2017.txt,26 Cdo 2116/2017,2018-06-19,SupCo,26 Cdo 1258/98
rozhodnuti-26_Cdo_2116_2017.txt,26 Cdo 2116/2017,2018-06-19,SupCo,26 Cdo 1155/99
rozhodnuti-5_Tdo_1091_2016.txt,5 Tdo 1091/2016,2016-12-20,SupCo,9 Tz 30/62
rozhodnuti-5_Tdo_1091_2016.txt,5 Tdo 1091/2016,2016-12-20,SupCo,5 Tz 44/77
rozhodnuti-5_Tdo_1091_2016.txt,5 Tdo 1091/2016,2016-12-20,SupCo,3 Tz 12/65
rozhodnuti-5_Tdo_1091_2016.txt,5 Tdo 1091/2016,2016-12-20,SupCo,1 Tz 62/72
rozhodnuti-29_Cdo_1025_2011.txt,29 Cdo 1025/2011,2013-10-15,SupCo,Cpjn 19/98
rozhodnuti-32_Cdo_1329_2009.txt,32 Cdo 1329/2009,2010-02-11,SupCo,20 Cdo 381/99
rozhodnuti-32_Cdo_1329_2009.txt,32 Cdo 1329/2009,2010-02-11,SupCo,20 Cdo 2404/98
rozhodnuti-32_Cdo_2711_2016.txt,32 Cdo 2711/2016,2016-11-14,SupCo,20 Cdo 1760/98
rozhodnuti-32_Cdo_5197_2009.txt,32 Cdo 5197/2009,2011-11-29,SupCo,23 Cdo 799/2004
rozhodnuti-5_Tdo_1427_2015.txt,5 Tdo 1427/2015,2016-03-23,SupCo,5 Tz 43/98
rozhodnuti-5_Tdo_1427_2015.txt,5 Tdo 1427/2015,2016-03-23,SupCo,1 Tz 76/55
rozhodnuti-33_Cdo_787_2008.txt,33 Cdo 787/2008,2010-05-26,SupCo,7 Cdo 41/93
rozhodnuti-33_Cdo_2743_2013.txt,33 Cdo 2743/2013,2014-03-26,SupCo,57 Cdo 931/2012
rozhodnuti-33_Cdo_2743_2013.txt,33 Cdo 2743/2013,2014-03-26,SupCo,20 Cdo 2324/98
rozhodnuti-29_NSCR_36_2009.txt,29 NSCR 36/2009,2011-10-27,SupCo,32 Cdo 197/99
rozhodnuti-32_Odo_1160_2003.txt,32 Odo 1160/2003,2004-08-26,SupCo,32 Cdo 633/2000
rozhodnuti-33_Cdo_2145_2007.txt,33 Cdo 2145/2007,2009-05-28,SupCo,20 Cdo 2965/2000
rozhodnuti-28_Cdo_944_2011.txt,28 Cdo 944/2011,2011-11-09,SupCo,25 Cdo 2578/1998
rozhodnuti-29_Cdo_3666_2010.txt,29 Cdo 3666/2010,2012-02-28,SupCo,3 Cdo 120/96
rozhodnuti-23_Cdo_600_2000.txt,23 Cdo 600/2000,2000-11-15,SupCo,2 Cdo 75/93
rozhodnuti-22_Cdo_3561_2009.txt,22 Cdo 3561/2009,2009-11-24,SupCo,22 Cdo 305/98
rozhodnuti-20_Cdo_4819_2008.txt,20 Cdo 4819/2008,2009-03-31,SupCo,26 Cdo 1121/99
rozhodnuti-30_Cdo_3906_2010.txt,30 Cdo 3906/2010,2011-01-27,SupCo,31 Cdo 417/99
rozhodnuti-28_Cdo_993_2003.txt,28 Cdo 993/2003,2004-02-26,SupCo,11 Tz 19/92
rozhodnuti-33_Cdo_3352_2010.txt,33 Cdo 3352/2010,2011-03-31,SupCo,20 Cdo 1760/98
rozhodnuti-29_Odo_1085_2003.txt,29 Odo 1085/2003,2005-07-26,SupCo,2 Cdon 386/96
rozhodnuti-20_Cdo_2714_2000.txt,20 Cdo 2714/2000,2001-03-29,SupCo,20 Cdo 1574/99
rozhodnuti-29_Cdo_3024_2012.txt,29 Cdo 3024/2012,2015-02-12,SupCo,20 Cdo 2018/98
rozhodnuti-30_Cdo_3450_2007.txt,30 Cdo 3450/2007,2009-07-02,SupCo,25 Cdo 2578/98
rozhodnuti-30_Cdo_3638_2012.txt,30 Cdo 3638/2012,2013-03-13,SupCo,30 Cdo 353/2008
rozhodnuti-8_Tdo_1729_2016.txt,8 Tdo 1729/2016,2017-01-31,SupCo,11 Tz 73/71
rozhodnuti-8_Tdo_1729_2016.txt,8 Tdo 1729/2016,2017-01-31,SupCo,11 Tz 73/1971
rozhodnuti-7_Tz_228_2001.txt,7 Tz 228/2001,2001-09-25,SupCo,3 Tz 155/2001
rozhodnuti-26_Cdo_3532_2010.txt,26 Cdo 3532/2010,2011-01-13,SupCo,29 Cdo 962/2006
rozhodnuti-23_Cdo_2842_2008.txt,23 Cdo 2842/2008,2010-06-23,SupCo,32 Cdo 473/2005
rozhodnuti-23_Cdo_2842_2008.txt,23 Cdo 2842/2008,2010-06-23,SupCo,32 Cdo 470/2005
rozhodnuti-21_Cdo_4404_2010.txt,21 Cdo 4404/2010,2012-02-28,SupCo,6 Cdo 39/94
rozhodnuti-11_Tcu_148_2003.txt,11 Tcu 148/2003,2003-08-19,SupCo,11 Tcu 5/2000
rozhodnuti-33_Odo_709_2004.txt,33 Odo 709/2004,2006-09-27,SupCo,20 Cdo 2965/2000
rozhodnuti-32_Cdo_4183_2011.txt,32 Cdo 4183/2011,2012-01-17,SupCo,20 Cdo 322/1998
rozhodnuti-20_Cdo_357_2007.txt,20 Cdo 357/2007,2008-05-05,SupCo,20 Cdo 1574/99
rozhodnuti-20_Cdo_3938_2007.txt,20 Cdo 3938/2007,2010-01-26,SupCo,20 Cdo 1760/98
rozhodnuti-20_Cdo_1678_2001.txt,20 Cdo 1678/2001,2002-05-29,SupCo,23 Cdo 1075/98
rozhodnuti-32_Cdo_3289_2009.txt,32 Cdo 3289/2009,2010-05-25,SupCo,29 Cdo 1076/2005
rozhodnuti-22_Cdo_5337_2015.txt,22 Cdo 5337/2015,2017-12-05,SupCo,25 Cdo 770/98
rozhodnuti-26_Cdo_3681_2008.txt,26 Cdo 3681/2008,2009-02-12,SupCo,20 Cdo 2059/98
rozhodnuti-28_Cdo_338_2009.txt,28 Cdo 338/2009,2009-10-14,SupCo,25 Cdo 2616/1999
rozhodnuti-23_Cdo_1108_2012.txt,23 Cdo 1108/2012,2013-09-26,SupCo,32 Cdo 633/2000
rozhodnuti-28_Cdo_4850_2016.txt,28 Cdo 4850/2016,2017-05-03,SupCo,25 Cdo 2136/99
rozhodnuti-26_Cdo_4241_2010.txt,26 Cdo 4241/2010,2012-01-17,SupCo,29 Cdo 962/2006
rozhodnuti-26_Cdo_3486_2009.txt,26 Cdo 3486/2009,2010-07-15,SupCo,29 Cdo 2259/99
rozhodnuti-29_Cdo_2067_2012.txt,29 Cdo 2067/2012,2012-07-31,SupCo,33 Cdo 750/2008
