source_file,docket_number,date,court,reference,source_file2,date2,court2
0040_5Ads_1400041_20141031091730_prevedeno.txt,5 Ads 40/2014 - 41,2014-11-10,SupAdmCo,7 Tdo 1529/2008,rozhodnuti-7_Tdo_1529_2008.txt,2008-12-10,SupCo
0086_4As__130_20131119105726_prevedeno.txt,4 As 86/2013 - 35,2013-11-25,SupAdmCo,Tpjn 309/2001,rozhodnuti-Tpjn_309_2001.txt,2002-08-07,SupCo
0114_3As__13_20140620100201_prevedeno.txt,3 As 114/2013 - 30,2014-06-11,SupAdmCo,26 Cdo 716/2003,rozhodnuti-26_Cdo_716_2003.txt,2003-07-09,SupCo
0402_6As__1700041_20180328102307_20180329104014_prevedeno.txt,6 As 402/2017 - 41,2018-03-21,SupAdmCo,25 Cdo 890/2004,rozhodnuti-25_Cdo_890_2004.txt,2005-05-19,SupCo
0048_9Afs_0800_d57178f2_439f_4578_940c_8ece229e5e1d_prevedeno.txt,9 Afs 48/2008 - 118,2010-06-03,SupAdmCo,20 Cdo 2186/2001,rozhodnuti-20_Cdo_2186_2001.txt,2002-11-28,SupCo
0048_9Afs_0800_d57178f2_439f_4578_940c_8ece229e5e1d_prevedeno.txt,9 Afs 48/2008 - 118,2010-06-03,SupAdmCo,20 Cdo 54/2001,rozhodnuti-20_Cdo_54_2001.txt,2002-03-20,SupCo
0062_1Afs_1000_20101014031928_prevedeno.txt,1 Afs 62/2010 - 61,2010-08-26,SupAdmCo,29 Cdo 2352/2000,rozhodnuti-29_Cdo_2352_2000.txt,2001-11-27,SupCo
0036_9As__1400030_20140922130824_prevedeno.txt,9 As 36/2014 - 30,2014-09-18,SupAdmCo,28 Cdo 747/2010,rozhodnuti-28_Cdo_747_2010.txt,2010-04-07,SupCo
0036_9As__1400030_20140922130824_prevedeno.txt,9 As 36/2014 - 30,2014-09-18,SupAdmCo,28 Cdo 3260/2008,rozhodnuti-28_Cdo_3260_2008.txt,2009-05-07,SupCo
0088_0Konf0900012A_prevedeno.txt,Konf 88/2009 - 12,2009-11-27,SupAdmCo,33 Cdo 2894/2008,rozhodnuti-33_Cdo_2894_2008.txt,2009-03-31,SupCo
0114_6As__1400055_20151022133413_prevedeno.txt,6 As 114/2014 - 55,2015-09-30,SupAdmCo,4 Tz 17/2006,rozhodnuti-4_Tz_17_2006.txt,2006-03-23,SupCo
0221_9As__1600039_20171004105638_prevedeno.txt,9 As 221/2016 - 39,2017-11-03,SupAdmCo,3 Tdo 1312/2012,rozhodnuti-3_Tdo_1312_2012.txt,2012-10-31,SupCo
0023_2Afs_0900_472b2d00_598b_4133_867d_4628506ec1c2_prevedeno.txt,2 Afs 23/2009 - 111,2009-11-26,SupAdmCo,29 Cdo 2244/2007,rozhodnuti-29_Cdo_2244_2007.txt,2007-07-24,SupCo
0047_1As__110_20110628090217_prevedeno.txt,1 As 47/2011 - 75,2011-05-31,SupAdmCo,26 Cdo 3393/2007,rozhodnuti-26_Cdo_3393_2007.txt,2008-11-18,SupCo
0337_2As__1600064_20170718081917_prevedeno.txt,2 As 337/2016 - 64,2017-06-29,SupAdmCo,22 Cdo 1173/2005,rozhodnuti-22_Cdo_1173_2005.txt,2006-02-21,SupCo
0001_5As__1600051_20161018090809_prevedeno.txt,5 As 1/2016 - 51,2016-11-12,SupAdmCo,29 Cdo 3063/2000,rozhodnuti-29_Cdo_3063_2000.txt,2002-05-22,SupCo
000715Kse_100_20110607101738_prevedeno.txt,15 Kse 7/2010 - 67,2011-05-19,SupAdmCo,20 Cdo 1690/2007,rozhodnuti-20_Cdo_1690_2007.txt,2008-03-19,SupCo
0024_6As__1400003_prevedeno.txt,8 As 59/2009 - 103,2009-12-15,SupAdmCo,6 Tdo 1443/2008,rozhodnuti-6_Tdo_1443_2008.txt,2008-11-27,SupCo
0074_0Aprk130_20140113091048_prevedeno.txt,Aprk 74/2013 - 56,2014-01-09,SupAdmCo,22 Cdo 853/2001,rozhodnuti-22_Cdo_853_2001.txt,2001-08-28,SupCo
0313_1As__1600066_20180118134259_20180123130017_prevedeno.txt,1 As 313/2016 - 66,2017-12-21,SupAdmCo,25 Cdo 583/2001,rozhodnuti-25_Cdo_583_2001.txt,2002-04-25,SupCo
0075_2As__120_20120607093801_prevedeno.txt,2 As 75/2012 - 10,2012-05-29,SupAdmCo,Cpjn 204/2009,rozhodnuti-Cpjn_204_2009.txt,2010-05-12,SupCo
