source_file,docket_number,date,court,reference
0062_7As__140_20140818152829_prevedeno.txt,7 As 62/2014 - 33,2014-07-18,SupAdmCo,SZ 076797/2010/KUSK REG/Ru
0062_7As__140_20140818152829_prevedeno.txt,7 As 62/2014 - 33,2014-07-18,SupAdmCo,093412/2010/KUSK
0005_1Ao__100_20101201093442_prevedeno.txt,1 Ao 5/2010 - 169,2010-11-24,SupAdmCo,cj. 045450/2009/KUSK/O??P/La
0005_1Ao__100_20101201093442_prevedeno.txt,1 Ao 5/2010 - 169,2010-11-24,SupAdmCo,cj. 036012/2010/KUSK-O??P/Tuc
0128_5As__1700008_20170518095347_prevedeno.txt,5 As 128/2017 - 8,2017-05-16,SupAdmCo, II. US 3748/14
0128_5As__1700008_20170518095347_prevedeno.txt,5 As 128/2017 - 8,2017-05-16,SupAdmCo, III. US 3747/14
0072_5Afs_0800071A_prevedeno.txt,5 Afs 72/2008 - 71,2009-07-23,SupAdmCo, IV.US 772/02
0072_5Afs_0800071A_prevedeno.txt,5 Afs 72/2008 - 71,2009-07-23,SupAdmCo, II.US 31/99
0164_7Afs_0400114A_prevedeno.txt,7 Afs 164/2004 - 114,2006-03-23,SupAdmCo, PL US c. 300/1998
0117_4Ads_0500061A_prevedeno.txt,4 Ads 117/2005 - 61,2009-08-12,SupAdmCo,nebo I. US 629/06
0188_6As__1400066_20150615123610_prevedeno.txt,6 As 188/2014 - 66,2015-06-10,SupAdmCo, Pl. US 78/92
0082_9Afs_13_20140410112950_prevedeno.txt,9 Afs 82/2013 - 27,2014-04-10,SupAdmCo, Pl. US 6/12
0146_4As__1800047_20180919083547_20180924104311_prevedeno.txt,4 As 146/2018 - 47,2018-09-12,SupAdmCo, II. US. 268/06
0115_1Afs_0800055A_prevedeno.txt,1 Afs 115/2008 - 55,2008-11-05,SupAdmCo, Pripadne v nalezu Pl. US 69/06
0040_7Afs_110_20111219041801_prevedeno.txt,7 Afs 40/2011 - 69,2011-11-25,SupAdmCo, II. US 438/2001
0052_2As__1000_406e3ea0_2264_4874_b8e2_f78ede240f45_prevedeno.txt,2 As 52/2010 - 59,2010-08-19,SupAdmCo, I US 282/01
0003_2Afs_0600051A_prevedeno.txt,2 Afs 3/2006 - 51,2007-01-11,SupAdmCo, III US 648/2004
0025_0Vol_1000094A_prevedeno.txt,Vol 25/2010 - 94,2010-06-29,SupAdmCo, Pl.US 25/96
0025_0Vol_1000094A_prevedeno.txt,Vol 25/2010 - 94,2010-06-29,SupAdmCo, Pl. US 73/2004
0026_6As__1500023_20150413101048_prevedeno.txt,6 As 26/2015 - 23,2015-04-08,SupAdmCo, III. US 3747/14
0130_9As__1500031_20160602141300_prevedeno.txt,9 As 130/2015 - 31,2016-05-26,SupAdmCo, II. US 268/06 - 1
0036_3As__14_20140820103002_prevedeno.txt,3 As 36/2014 - 33,2014-08-13,SupAdmCo,046111/2010/KUSK/O??P/Ven
0027_6Afs_0400075A_prevedeno.txt,6 Afs 27/2004 - 75,2006-06-13,SupAdmCo, I. US 440/2003 a II. US 440/04
0027_6Afs_0400075A_prevedeno.txt,6 Afs 27/2004 - 75,2006-06-13,SupAdmCo, Pl. US - st. - 12/2000
0051_7Azs_120_20130315100029_prevedeno.txt,7 Azs 51/2012 - 17,2013-02-14,SupAdmCo, I US 741/06
0043_6As__1400039_20141119102721_prevedeno.txt,6 As 43/2014 - 39,2014-11-12,SupAdmCo, Pl. US 6/12
0262_3As__1400022_20151009082403_prevedeno.txt,3 As 262/2014 - 22,2015-11-07,SupAdmCo, IV- US 2842/2010
