source_file,docket_number,date,court,reference
1-257-02.txt,I. US 257/02,2004-11-09,ConCo,c.j. 15 C 227/99-32     
2-270-96.txt,II. US 270/96,1996-10-14,ConCo,sp. zn. Ovs 88/96/Ha     
2-270-96.txt,II. US 270/96,1996-10-14,ConCo,sp. zn. UVK 284/1996     
3-815-06.txt,III. US 815/06,2007-02-12,ConCo,sp. zn. 18 Co 129/2006     
2-806-06.txt,II. US 806/06,2007-03-15,ConCo,c.j. 3 Cmo 326/2006-80     
2-786-02.txt,II. US 786/02,2003-02-18,ConCo,c. 34     
2-786-02.txt,II. US 786/02,2003-02-18,ConCo,in Sbirka nalezu a usneseni sv. 15    
2-786-02.txt,II. US 786/02,2003-02-18,ConCo,c. 118     
1-306-05.txt,I. US 306/05,2005-12-06,ConCo,c. 28     
4-2611-14_1.txt,IV. US 2611/14,2015-12-15,ConCo,sp. zn. 29 Odo 394/2002     
4-2611-14_1.txt,IV. US 2611/14,2015-12-15,ConCo,R 81/2005     
4-2611-14_1.txt,IV. US 2611/14,2015-12-15,ConCo,sp. zn. 29 Odo 268/2003     
4-2611-14_1.txt,IV. US 2611/14,2015-12-15,ConCo,R 19/2006     
1-686-2000.txt,I. US 686/2000,2001-03-20,ConCo,cj. 19 C 388/98 - 36     
1-686-2000.txt,I. US 686/2000,2001-03-20,ConCo,Sbirky nalezu a usneseni Ustavniho soudu svazek 1).    
1-3168-11_1.txt,I. US 3168/11,2011-12-08,ConCo,sp. zn. II ZR 75/87     
1-3168-11_1.txt,I. US 3168/11,2011-12-08,ConCo,ve veci BMW     
1-3168-11_1.txt,I. US 3168/11,2011-12-08,ConCo,sp. zn. II ZR 248/92     
1-3168-11_1.txt,I. US 3168/11,2011-12-08,ConCo,ve veci Girmes     
1-3168-11_1.txt,I. US 3168/11,2011-12-08,ConCo,sp. zn. II ZR 205/94     
3-1085-11_1.txt,III. US 1085/11,2013-04-17,ConCo,Dieter Janecek proti Freistaat Bayern vec C-237/07    
3-1085-11_1.txt,III. US 1085/11,2013-04-17,ConCo,c. C-237/07     
3-741-06_1.txt,III. US 741/06,2007-11-29,ConCo,in 215/2004 Sb. NSS     
3-741-06_1.txt,III. US 741/06,2007-11-29,ConCo,Kruslin proti Francii     
3-741-06_1.txt,III. US 741/06,2007-11-29,ConCo,409/2006 Sb.     
3-741-06_1.txt,III. US 741/06,2007-11-29,ConCo,c. 34 a 41 vyhlasky c. 135/1998 Sb.     
3-741-06_1.txt,III. US 741/06,2007-11-29,ConCo,publikovany pod c. 791/2006 Sb. NSS     
3-741-06_1.txt,III. US 741/06,2007-11-29,ConCo,10 a 14/1999     
Pl-5-14_1.txt,Pl. US 5/14,2015-02-03,ConCo,ve veci Vaculik proti Ceske republice (stiznost c. 40280/12     
Pl-5-14_1.txt,Pl. US 5/14,2015-02-03,ConCo,cj. 25 C 159/2007- 6     
Pl-5-14_1.txt,Pl. US 5/14,2015-02-03,ConCo,ve veci Vaculik proti Ceske republice     
Pl-5-14_1.txt,Pl. US 5/14,2015-02-03,ConCo,stiznost c. 40280/12     
Pl-5-14_1.txt,Pl. US 5/14,2015-02-03,ConCo,stiznost c. 73577/01     
Pl-5-14_1.txt,Pl. US 5/14,2015-02-03,ConCo,ve veci Tieze a Semerakova proti Ceske republice (stiznosti c. 26908/09 a c. 30809/10     
Pl-5-14_1.txt,Pl. US 5/14,2015-02-03,ConCo,ve veci Adamicek proti Ceske republice (stiznost c. 35836/05     
2-3880-14_1.txt,II. US 3880/14,2015-02-10,ConCo,sp. zn. 29 Odo 511/2004     
