source_file,docket_number,date,court,reference
rozhodnuti-30_Cdo_449_2005.txt,30 Cdo 449/2005,2005-03-31,SupCo,Konf 17/2003-15
rozhodnuti-30_Cdo_450_2005.txt,30 Cdo 450/2005,2005-03-31,SupCo,Konf 17/2003-15
rozhodnuti-28_Cdo_4410_2010.txt,28 Cdo 4410/2010,2011-01-12,SupCo,Konf 18/2007
rozhodnuti-5_Tdo_1475_2015.txt,5 Tdo 1475/2015,2016-11-23,SupCo,62 Af 66/2011
rozhodnuti-30_Cdo_3331_2011.txt,30 Cdo 3331/2011,2012-09-25,SupCo,4 Cad 43/2006-71
rozhodnuti-30_Cdo_1183_2004.txt,30 Cdo 1183/2004,2004-09-30,SupCo,Konf 17/2003-15
rozhodnuti-23_Cdo_2669_2013.txt,23 Cdo 2669/2013,2014-01-29,SupCo,Konf 18/2007
rozhodnuti-33_Cdo_1945_2012.txt,33 Cdo 1945/2012,2014-08-25,SupCo,Konf 62/2012-45
rozhodnuti-8_Tdo_555_2006.txt,8 Tdo 555/2006,2006-05-10,SupCo,Spr 37/2005
rozhodnuti-4_Tdo_194_2013.txt,4 Tdo 194/2013,2013-03-05,SupCo,S-MHMP-DSA 491579/2011
rozhodnuti-5_Tdo_1602_2014.txt,5 Tdo 1602/2014,2015-01-21,SupCo,62 Af 56/2012
rozhodnuti-33_Cdo_1666_2015.txt,33 Cdo 1666/2015,2015-09-29,SupCo,5 Ads 11/2004
rozhodnuti-21_Nd_155_2015.txt,21 Nd 155/2015,2015-05-26,SupCo,KSPA 56 INS 4654/2012-A-125
rozhodnuti-26_Cdo_1125_2015.txt,26 Cdo 1125/2015,2015-07-01,SupCo,5 Afs 48/2007-172
rozhodnuti-29_Cdo_2340_2014.txt,29 Cdo 2340/2014,2015-01-22,SupCo,5 Ads 11/2004
rozhodnuti-20_Nd_311_2017.txt,20 Nd 311/2017,2017-09-26,SupCo,9 Ads 196/2017-29
rozhodnuti-21_Cdo_3585_2012.txt,21 Cdo 3585/2012,2013-06-26,SupCo,KSCB 27 INS 6328/2009-A-15
rozhodnuti-8_Tdo_598_2013.txt,8 Tdo 598/2013,2013-07-10,SupCo,S-MHMP-DSA 189767/2010
rozhodnuti-5_Tdo_848_2010.txt,5 Tdo 848/2010,2011-01-19,SupCo,S-JMK 66971/2006 OKO
rozhodnuti-5_Tdo_288_2013.txt,5 Tdo 288/2013,2013-06-26,SupCo,11A 138/2010
rozhodnuti-7_Tdo_865_2008.txt,7 Tdo 865/2008,2008-07-16,SupCo,48 Az 165/2004
rozhodnuti-7_Tdo_865_2008.txt,7 Tdo 865/2008,2008-07-16,SupCo,6 Azs 545/2006
rozhodnuti-7_Tdo_865_2008.txt,7 Tdo 865/2008,2008-07-16,SupCo,56 Az 106/2007
rozhodnuti-30_Cdo_445_2005.txt,30 Cdo 445/2005,2005-03-21,SupCo,Konf 17/2003-15
rozhodnuti-5_Tdo_619_2010.txt,5 Tdo 619/2010,2010-07-14,SupCo,uverejnena pod c. 983/2002/II Rs ve sbirce Soudni judikatura ve vecech spravnich
rozhodnuti-29_NSCR_15_2009.txt,29 NSCR 15/2009,2009-03-31,SupCo,KSBR 28 INS 2244/2008-A-8
rozhodnuti-29_NSCR_15_2009.txt,29 NSCR 15/2009,2009-03-31,SupCo,KSBR 28 INS 2244/2008-A-26
rozhodnuti-30_Cdo_2250_2012.txt,30 Cdo 2250/2012,2013-04-25,SupCo,1 Afs 10/2004-48
rozhodnuti-4_Tdo_163_2015.txt,4 Tdo 163/2015,2015-03-18,SupCo,Spr 6385/2013
rozhodnuti-6_Tdo_731_2008.txt,6 Tdo 731/2008,2008-10-30,SupCo,36 Az 711/2003-12
rozhodnuti-6_Tdo_731_2008.txt,6 Tdo 731/2008,2008-10-30,SupCo,36 Az 711/2003
rozhodnuti-32_Cdo_4755_2017.txt,32 Cdo 4755/2017,2018-01-23,SupCo,Konf 99/2004-5
rozhodnuti-21_Cdo_4896_2010.txt,21 Cdo 4896/2010,2012-01-11,SupCo,pod oznacenim Spr 3321/2008
rozhodnuti-6_Tdo_840_2016.txt,6 Tdo 840/2016,2016-06-22,SupCo,2 As 25/2007-188
rozhodnuti-29_Cdo_3632_2013.txt,29 Cdo 3632/2013,2014-04-29,SupCo,5 Ads 11/2004
rozhodnuti-23_Cdo_2425_2011.txt,23 Cdo 2425/2011,2013-03-27,SupCo,8 As 31/2001-88
rozhodnuti-33_Odo_820_2006.txt,33 Odo 820/2006,2008-08-29,SupCo,6A 79/2001
rozhodnuti-21_Cul_5_2009.txt,21 Cul 5/2009,2009-04-07,SupCo,S 2007/2009
rozhodnuti-21_Cdo_4599_2014.txt,21 Cdo 4599/2014,2015-03-18,SupCo,KSPA 53 INS 15318/2014
rozhodnuti-8_Tdo_1069_2016.txt,8 Tdo 1069/2016,2017-04-27,SupCo,4 Afs 210/2015
rozhodnuti-8_Tdo_1069_2016.txt,8 Tdo 1069/2016,2017-04-27,SupCo,4 Af 210/2014
rozhodnuti-7_Tdo_686_2006.txt,7 Tdo 686/2006,2006-06-07,SupCo,36 S 25/2001
rozhodnuti-5_Tdo_1570_2014.txt,5 Tdo 1570/2014,2015-02-25,SupCo,KSBR 38 INS 23084/2011-A-25
rozhodnuti-30_Cdo_1407_2017.txt,30 Cdo 1407/2017,2018-02-15,SupCo,5 Azs 33/2008-40 
rozhodnuti-5_Tdo_178_2014.txt,5 Tdo 178/2014,2014-07-30,SupCo,62 Af 66/2011
rozhodnuti-5_Tdo_178_2014.txt,5 Tdo 178/2014,2014-07-30,SupCo,2011 pod Spr 5635/2011
rozhodnuti-28_Cdo_1226_2012.txt,28 Cdo 1226/2012,2012-06-13,SupCo,33 Cad 192/2005-110
rozhodnuti-30_Cdo_4578_2015.txt,30 Cdo 4578/2015,2016-03-29,SupCo,2 Ad 46/2006-100
rozhodnuti-21_Cdo_1012_2016.txt,21 Cdo 1012/2016,2018-08-16,SupCo,3 As 4/2010-6
rozhodnuti-32_Odo_1602_2006.txt,32 Odo 1602/2006,2008-05-20,SupCo,6 As 31/2003-55
rozhodnuti-32_Odo_1602_2006.txt,32 Odo 1602/2006,2008-05-20,SupCo,a 6 As 34/2003-95
rozhodnuti-23_Cdo_4165_2017.txt,23 Cdo 4165/2017,2018-04-24,SupCo,Konf 99/2004-5
rozhodnuti-6_Tdo_1355_2016.txt,6 Tdo 1355/2016,2016-12-08,SupCo,13 Kss 4/2011-60-kopie c. l. 1726-1732
