source_file,docket_number,date,court,reference,source_file2,date2,court2
0126_7Afs_1300006_prevedeno.txt,9 Afs 28/2010- 79,2010-07-15,SupAdmCo, I. US 250/05,1-250-05.txt,2005-07-20,ConCo
0126_7Afs_1300006_prevedeno.txt,9 Afs 28/2010- 79,2010-07-15,SupAdmCo, Pl. US 21/96,Pl-21-96.txt,1997-02-04,ConCo
0009_1Ans_13_20130723125457_prevedeno.txt,1 Ans 9/2013 - 39,2013-07-04,SupAdmCo, III. US 989/08,3-989-08_1.txt,2009-02-12,ConCo
0169_4Ads_110_20120425123510_prevedeno.txt,4 Ads 169/2011 - 86,2012-03-28,SupAdmCo, III. US 1394/07,3-1394-07_1.txt,2008-01-17,ConCo
0169_4Ads_110_20120425123510_prevedeno.txt,4 Ads 169/2011 - 86,2012-03-28,SupAdmCo, II. US 149/2000,2-149-2000.txt,2000-08-03,ConCo
0196_4Ads_1500035_20151221161729_prevedeno.txt,4 Ads 196/2015 - 35,2015-12-02,SupAdmCo, III. US 84/94,3-84-94.txt,1995-06-20,ConCo
0196_4Ads_1500035_20151221161729_prevedeno.txt,4 Ads 196/2015 - 35,2015-12-02,SupAdmCo, III. US 94/97,3-94-97.txt,1997-06-26,ConCo
0196_4Ads_1500035_20151221161729_prevedeno.txt,4 Ads 196/2015 - 35,2015-12-02,SupAdmCo, I. US 1534/08,1-1534-08_1.txt,2008-12-17,ConCo
000311Pst_0500054A_prevedeno.txt, Pst 3/2005 - 54,2007-07-24,SupAdmCo, Pl. US 26/94,Pl-26-94.txt,1995-10-18,ConCo
0061_1Afs_13_20130806121154_prevedeno.txt,1 Afs 61/2013 - 43,2013-07-18,SupAdmCo, III. US 2556/07,3-2556-07_1.txt,2009-07-22,ConCo
0092_7Afs_1300007_prevedeno.txt,7 Afs 12/2010 - 172,2010-08-19,SupAdmCo, I. US 1534/08,1-1534-08_1.txt,2008-12-17,ConCo
0063_9Afs_0900072A_prevedeno.txt,9 Afs 63/2009 - 72,2009-06-04,SupAdmCo, III. US 648/04,3-648-04.txt,2005-07-28,ConCo
0182_9As__1700025_20170728200302_prevedeno.txt,9 As 182/2017 - 25,2017-07-27,SupAdmCo, I. US 138/06,1-138-06.txt,2006-08-10,ConCo
0120_5Afs_130_20140321103428_prevedeno.txt,5 Afs 120/2013 - 39,2014-03-14,SupAdmCo, Pl. US 7/03,Pl-7-03.txt,2004-08-18,ConCo
0120_5Afs_130_20140321103428_prevedeno.txt,5 Afs 120/2013 - 39,2014-03-14,SupAdmCo, Pl. US 29/08,Pl-29-08_1.txt,2009-04-21,ConCo
0181_3As__1500010_20151001154136_prevedeno.txt,3 As 181/2015 - 10,2015-09-30,SupAdmCo, III. US 2637/08,3-2637-08_1.txt,2009-04-30,ConCo
0212_7Afs_1700024_20170810144104_prevedeno.txt,7 Afs 212/2017 - 24,2017-08-09,SupAdmCo, II. US 232/02,2-232-02.txt,2002-10-29,ConCo
0008_9As__0800080A_prevedeno.txt,9 As 8/2008 - 80,2007-04-25,SupAdmCo, IV. US 215/94,4-215-94.txt,1995-06-08,ConCo
0008_9As__0800080A_prevedeno.txt,9 As 8/2008 - 80,2007-04-25,SupAdmCo, IV. US 481/97,4-481-97.txt,1998-02-18,ConCo
0008_9As__0800080A_prevedeno.txt,9 As 8/2008 - 80,2007-04-25,SupAdmCo, II. US 142/02,2-142-02.txt,2002-05-28,ConCo
0110_9As__1400026_20150212102247_prevedeno.txt,9 As 110/2014 - 26,2015-02-12,SupAdmCo, Pl. US 46/2000,Pl-46-2000.txt,2001-06-06,ConCo
0270_6Afs_1400018_20150305144617_prevedeno.txt,6 Afs 270/2014 - 18,2015-02-24,SupAdmCo, II. US 168/02,2-168-02.txt,2003-11-05,ConCo
0270_6Afs_1400018_20150305144617_prevedeno.txt,6 Afs 270/2014 - 18,2015-02-24,SupAdmCo, Pl. US 38/95,Pl-38-95.txt,1996-04-24,ConCo
0016_5As__130_20131010093744_prevedeno.txt,5 As 16/2013 - 39,2013-09-25,SupAdmCo, IV. US 136/05,4-136-05.txt,2005-06-08,ConCo
0097_2Afs_1300001_prevedeno.txt,8 Afs 134/2006-108,2008-02-28,SupAdmCo, I. US 643/06,1-643-06_2.txt,2007-10-16,ConCo
0027_0Aprk1800034_20180914091755_20180914102013_prevedeno.txt,Aprk 27/2018 - 34,2018-09-13,SupAdmCo, IV. US 55/94,4-55-94.txt,1994-09-14,ConCo
0027_0Aprk1800034_20180914091755_20180914102013_prevedeno.txt,Aprk 27/2018 - 34,2018-09-13,SupAdmCo, I. US 663/01,1-663-01.txt,2002-02-19,ConCo
0027_0Aprk1800034_20180914091755_20180914102013_prevedeno.txt,Aprk 27/2018 - 34,2018-09-13,SupAdmCo, III. US 685/06,3-685-06_1.txt,2008-04-10,ConCo
0088_6Azs_1800038_20180528154957_20180530074021_prevedeno.txt,6 Azs 88/2018 - 38,2018-05-23,SupAdmCo, Pl. US 17/09,Pl-17-09_1.txt,2009-12-01,ConCo
0084_7As__1800046_20180712092201_20180716154037_prevedeno.txt,7 As 84/2018 - 46,2018-07-03,SupAdmCo, III. US 989/08,3-989-08_1.txt,2009-02-12,ConCo
0078_2Afs_0800084A_prevedeno.txt,2 Afs 78/2008 - 84,2008-09-30,SupAdmCo, III. US 510/02,3-510-02.txt,2003-05-15,ConCo
0078_2Afs_0800084A_prevedeno.txt,2 Afs 78/2008 - 84,2008-09-30,SupAdmCo, II. US 334/02,2-334-02.txt,2003-05-13,ConCo
0018_5Afs_0500047A_prevedeno.txt,5 Afs 18/2005 - 47,2005-12-16,SupAdmCo, Pl. US 54/2000,Pl-54-2000.txt,2001-01-23,ConCo
0044_0Konf1700007_20171221163325_20171222110020_prevedeno.txt,Konf 44/2017-7,2017-12-14,SupAdmCo, Pl. US 3/14,Pl-3-14_1.txt,2016-12-20,ConCo
0180_2Afs_0600064A_prevedeno.txt,2 Afs 180/2006 - 64,2009-11-21,SupAdmCo, II. US 67/2000,2-67-2000.txt,2001-04-23,ConCo
0122_7As__130_20140326163224_prevedeno.txt,7 As 122/2013 - 89,2014-02-28,SupAdmCo, III. US 84/94,3-84-94.txt,1995-06-20,ConCo
0122_7As__130_20140326163224_prevedeno.txt,7 As 122/2013 - 89,2014-02-28,SupAdmCo, I. US 741/06,1-741-06_1.txt,2007-04-11,ConCo
0122_7As__130_20140326163224_prevedeno.txt,7 As 122/2013 - 89,2014-02-28,SupAdmCo, II. US 67/04,2-67-04.txt,2004-12-21,ConCo
0070_7Azs_0700057A_prevedeno.txt,7 Azs 70/2007 - 57,2007-11-26,SupAdmCo, IV. US 12/04,4-12-04.txt,2004-03-15,ConCo
0037_1Afs_14_20140520082904_prevedeno.txt,1 Afs 37/2014 - 46,2014-05-14,SupAdmCo, IV. US 1133/07,4-1133-07_1.txt,2007-12-20,ConCo
0055_9As__0800050A_prevedeno.txt,9 As 55/2008 - 50,2009-05-14,SupAdmCo, Pl. US 21/96,Pl-21-96.txt,1997-02-04,ConCo
0140_3Azs_0600052A_prevedeno.txt,3 Azs 140/2006 - 52,2006-11-25,SupAdmCo, Pl. US 15/01,Pl-15-01.txt,2001-10-31,ConCo
0140_3Azs_0600052A_prevedeno.txt,3 Azs 140/2006 - 52,2006-11-25,SupAdmCo, III. US 150/03,3-150-03.txt,2003-11-06,ConCo
0004_0Nao_1200156_20160222125953_prevedeno.txt,Nao 4/2012 - 156,2012-01-19,SupAdmCo, III. US 3212/10,3-3212-10_1.txt,2010-12-02,ConCo
0004_0Nao_1200156_20160222125953_prevedeno.txt,Nao 4/2012 - 156,2012-01-19,SupAdmCo, IV. US 3037/10,4-3037-10_1.txt,2010-11-15,ConCo
0004_0Nao_1200156_20160222125953_prevedeno.txt,Nao 4/2012 - 156,2012-01-19,SupAdmCo, III. US 1944/08,3-1944-08_1.txt,2008-09-11,ConCo
0013_5As__0900061A_prevedeno.txt,5 As 13/2009 - 61,2009-04-16,SupAdmCo, II. US 53/06,2-53-06.txt,2006-09-12,ConCo
0299_7Afs_1600025_20170105143326_prevedeno.txt,7 Afs 299/2016 - 25,2017-01-04,SupAdmCo, III. US 989/08,3-989-08_1.txt,2009-02-12,ConCo
0250_1Azs_1400037_20150401120208_prevedeno.txt,1 Azs 250/2014 - 37,2015-03-11,SupAdmCo, I. US 290/04,1-290-04.txt,2004-05-26,ConCo
0027_0Nao_0600026_20160223075540_prevedeno.txt,Nao 27/2006-26,2006-07-19,SupAdmCo, II. US 105/01,2-105-01.txt,2001-07-03,ConCo
0186_5As__1400022_20150505132952_prevedeno.txt,5 As 186/2014 - 22,2015-04-24,SupAdmCo, II. US 686/02,2-686-02.txt,2004-10-21,ConCo
0034_7Afs_110_20120313083503_prevedeno.txt,7 Afs 34/2011 - 128,2012-02-09,SupAdmCo, IV. US 500/01,4-500-01.txt,2003-04-03,ConCo
0052_2Afs_0700050A_prevedeno.txt,Spis 2 Afs 53/2007 byl spojen se spisem ĭslo 2 Afs 52/2007 a pod touto spisovou znakou,2007-09-25,SupAdmCo, Pl. US 41/02,Pl-41-02.txt,2004-01-28,ConCo
0181_5Ads_1500050_20160920124511_prevedeno.txt,5 Ads 181/2015 - 50,2016-08-30,SupAdmCo, Pl. US 8/07,Pl-8-07_1.txt,2010-03-23,ConCo
0027_1Afs_0800096A_prevedeno.txt,1 Afs 27/2008 - 96,2008-07-30,SupAdmCo, I. US 163/02,1-163-02.txt,2004-11-09,ConCo
0008_7As__1600037_20160310115113_prevedeno.txt,7 As 8/2016 - 37,2016-02-17,SupAdmCo, I. US 137/15,1-137-15_1.txt,2015-03-18,ConCo
0008_7As__1600037_20160310115113_prevedeno.txt,7 As 8/2016 - 37,2016-02-17,SupAdmCo, III. US 470/97,3-470-97.txt,1999-11-25,ConCo
0044_5As__120_20120627023603_prevedeno.txt,5 As 44/2012 - 34,2012-05-28,SupAdmCo, II. US 242/02,2-242-02.txt,2004-02-24,ConCo
0025_5As__0600061A_prevedeno.txt,5 As 25/2006 - 61,2007-06-19,SupAdmCo, III. US 53/04,3-53-04.txt,2004-06-23,ConCo
0033_8Afs_100_20110908121115_prevedeno.txt,8 Afs 33/2010 - 62,2011-08-30,SupAdmCo, I. US 1611/07,1-1611-07_1.txt,2008-12-02,ConCo
0153_5As__1700014_20170711141505_prevedeno.txt,5 As 153/2017 - 14,2017-06-29,SupAdmCo, II. US 4256/12,2-4256-12_1.txt,2012-11-22,ConCo
0153_5As__1700014_20170711141505_prevedeno.txt,5 As 153/2017 - 14,2017-06-29,SupAdmCo, I. US 2977/13,1-2977-13_1.txt,2013-10-08,ConCo
0071_9Afs_1300042_20141001145100_prevedeno.txt,9 Afs 71/2013 - 42,2014-09-30,SupAdmCo, III. US 2556/07,3-2556-07_1.txt,2009-07-22,ConCo
0011_5Afs_0500044A_prevedeno.txt,5 Afs 11/2005 - 44,2005-12-16,SupAdmCo, Pl. US 54/2000,Pl-54-2000.txt,2001-01-23,ConCo
0126_2Afs_0400055A_prevedeno.txt,2 Afs 126/2004 - 55,2005-08-04,SupAdmCo, III. US 31/2000,3-31-2000.txt,2000-05-18,ConCo
0093_2Afs_130_20140402133450_prevedeno.txt,2 Afs 93/2013 - 30,2014-04-01,SupAdmCo, Pl. US 17/11,Pl-17-11_2.txt,2012-05-15,ConCo
0011_1As__1000055A_prevedeno.txt,1 As 11/2010 - 55,2010-03-16,SupAdmCo, II. US 671/02,2-671-02.txt,2004-01-28,ConCo
0055_6Afs_1700033_20171019091737_prevedeno.txt,6 Afs 55/2017 - 33,2017-11-04,SupAdmCo, Pl. US 38/95,Pl-38-95.txt,1996-04-24,ConCo
0055_6Afs_1700033_20171019091737_prevedeno.txt,6 Afs 55/2017 - 33,2017-11-04,SupAdmCo, IV. US 29/05,4-29-05.txt,2005-06-01,ConCo
0102_0Vol_130_20130218135324_prevedeno.txt,Vol 102/2013 - 16,2013-02-13,SupAdmCo, II. US 330/02,2-330-02.txt,2002-05-31,ConCo
0434_2As__1700059_20180831074408_20180903144023_prevedeno.txt,2 As 434/2017 - 59,2018-08-23,SupAdmCo, III. US 989/08,3-989-08_1.txt,2009-02-12,ConCo
0167_9As__1700019_20170721070214_prevedeno.txt,9 As 167/2017 - 19,2017-07-20,SupAdmCo, I. US 138/06,1-138-06.txt,2006-08-10,ConCo
0012_2Ans_110_20120807024515_prevedeno.txt,2 Ans 12/2011 - 134,2012-07-11,SupAdmCo, I. US 793/04,1-793-04.txt,2005-10-03,ConCo
0062_7As__140_20140818152829_prevedeno.txt,7 As 62/2014 - 33,2014-07-18,SupAdmCo, III. US 94/97,3-94-97.txt,1997-06-26,ConCo
0068_5As__100_20110209034133_prevedeno.txt,5 As 68/2010 - 72,2011-01-31,SupAdmCo, I. US 376/02,1-376-02.txt,2005-09-27,ConCo
0015_5Afs_1500038_20160127084145_prevedeno.txt,5 Afs 15/2015 - 38,2016-01-18,SupAdmCo, Pl. US 33/11,Pl-33-11_1.txt,2012-05-03,ConCo
0090_7Afs_130_20131216112418_prevedeno.txt,7 Afs 90/2013 - 42,2013-11-14,SupAdmCo, III. US 94/97,3-94-97.txt,1997-06-26,ConCo
0080_5Afs_080_20110125013141_prevedeno.txt,5 Afs 80/2008 - 54,2011-01-21,SupAdmCo, I. US 1611/07,1-1611-07_1.txt,2008-12-02,ConCo
0080_5Afs_080_20110125013141_prevedeno.txt,5 Afs 80/2008 - 54,2011-01-21,SupAdmCo, I. US 2082/09,1-2082-09_1.txt,2010-03-15,ConCo
0080_5Afs_080_20110125013141_prevedeno.txt,5 Afs 80/2008 - 54,2011-01-21,SupAdmCo, IV. US 613/06,4-613-06_1.txt,2007-04-18,ConCo
0002_9Afs_110_20110930111829_prevedeno.txt,9 Afs 2/2011 - 82,2011-09-14,SupAdmCo, I. US 1835/07,1-1835-07_1.txt,2008-11-18,ConCo
0002_9Afs_110_20110930111829_prevedeno.txt,9 Afs 2/2011 - 82,2011-09-14,SupAdmCo, IV. US 301/05,4-301-05_2.txt,2007-11-13,ConCo
0002_9Afs_110_20110930111829_prevedeno.txt,9 Afs 2/2011 - 82,2011-09-14,SupAdmCo, I. US 378/10,1-378-10_1.txt,2010-11-03,ConCo
0002_9Afs_110_20110930111829_prevedeno.txt,9 Afs 2/2011 - 82,2011-09-14,SupAdmCo, II. US 664/04,2-664-04.txt,2006-04-18,ConCo
0002_9Afs_110_20110930111829_prevedeno.txt,9 Afs 2/2011 - 82,2011-09-14,SupAdmCo, Pl. US 38/95,Pl-38-95.txt,1996-04-24,ConCo
0002_9Afs_110_20110930111829_prevedeno.txt,9 Afs 2/2011 - 82,2011-09-14,SupAdmCo, IV. US 48/05,4-48-05.txt,2006-12-06,ConCo
0002_9Afs_110_20110930111829_prevedeno.txt,9 Afs 2/2011 - 82,2011-09-14,SupAdmCo, II. US 2095/07,2-2095-07_1.txt,2008-01-09,ConCo
0004_0Pst_1700034_20170426140920_prevedeno.txt, Pst 4/2017 - 34,2017-04-20,SupAdmCo, Pl. US 26/94,Pl-26-94.txt,1995-10-18,ConCo
0120_6Ads_100_20110114091019_prevedeno.txt,6 Ads 120/2010 - 91,2010-12-17,SupAdmCo, I. US 487/04,1-487-04_1.txt,2007-11-28,ConCo
0152_2Afs_0500133A_prevedeno.txt,2 Afs 152/2005 - 133,2006-08-03,SupAdmCo, III. US 648/04,3-648-04.txt,2005-07-28,ConCo
0152_2Afs_0500133A_prevedeno.txt,2 Afs 152/2005 - 133,2006-08-03,SupAdmCo, III. US 658/04,3-658-04.txt,2006-01-18,ConCo
0152_2Afs_0500133A_prevedeno.txt,2 Afs 152/2005 - 133,2006-08-03,SupAdmCo, II. US 35/05,2-35-05.txt,2005-12-20,ConCo
0152_2Afs_0500133A_prevedeno.txt,2 Afs 152/2005 - 133,2006-08-03,SupAdmCo, III. US 38/05,3-38-05.txt,2005-09-29,ConCo
0152_2Afs_0500133A_prevedeno.txt,2 Afs 152/2005 - 133,2006-08-03,SupAdmCo, III. US 208/05,3-208-05.txt,2006-02-23,ConCo
0152_2Afs_0500133A_prevedeno.txt,2 Afs 152/2005 - 133,2006-08-03,SupAdmCo, I. US 544/02,1-544-02.txt,2005-04-07,ConCo
0047_2As__1000_557cc955_b8ba_4bfe_b433_4fc742c31154_prevedeno.txt,2 As 47/2010 - 80,2010-07-19,SupAdmCo, II. US 485/98,2-485-98.txt,1999-11-30,ConCo
0056_9Afs_100_20101126081235_prevedeno.txt,9 Afs 56/2010 - 172,2010-11-24,SupAdmCo, I. US 1835/07,1-1835-07_1.txt,2008-11-18,ConCo
0056_9Afs_100_20101126081235_prevedeno.txt,9 Afs 56/2010 - 172,2010-11-24,SupAdmCo, IV. US 301/05,4-301-05_2.txt,2007-11-13,ConCo
0074_9As__13_20131031063319_prevedeno.txt,9 As 74/2013 - 20,2013-11-10,SupAdmCo, I. US 357/97,1-357-97.txt,1998-06-30,ConCo
0095_7As__1500049_20150720151103_prevedeno.txt,7 As 95/2015 - 49,2015-06-18,SupAdmCo, III. US 84/94,3-84-94.txt,1995-06-20,ConCo
0095_7As__1500049_20150720151103_prevedeno.txt,7 As 95/2015 - 49,2015-06-18,SupAdmCo, I. US 741/06,1-741-06_1.txt,2007-04-11,ConCo
0055_0Nao_1100072_20160301140923_prevedeno.txt,Nao 55/2011 - 72,2011-07-14,SupAdmCo, I. US 722/05,1-722-05_2.txt,2007-03-07,ConCo
0055_0Nao_1100072_20160301140923_prevedeno.txt,Nao 55/2011 - 72,2011-07-14,SupAdmCo, II. US 105/01,2-105-01.txt,2001-07-03,ConCo
0055_0Nao_1100072_20160301140923_prevedeno.txt,Nao 55/2011 - 72,2011-07-14,SupAdmCo, IV. US 3037/10,4-3037-10_1.txt,2010-11-15,ConCo
0055_0Nao_1100072_20160301140923_prevedeno.txt,Nao 55/2011 - 72,2011-07-14,SupAdmCo, III. US 3212/10,3-3212-10_1.txt,2010-12-02,ConCo
0023_1Afs_100_20110202113645_prevedeno.txt,1 Afs 23/2010 - 76,2010-03-31,SupAdmCo, I. US 1835/07,1-1835-07_1.txt,2008-11-18,ConCo
0109_4Ads_120_20130424124452_prevedeno.txt,4 Ads 109/2012 - 69,2013-03-29,SupAdmCo, I. US 560/03,1-560-03.txt,2005-04-26,ConCo
0109_4Ads_120_20130424124452_prevedeno.txt,4 Ads 109/2012 - 69,2013-03-29,SupAdmCo, II. US 145/02,2-145-02.txt,2002-07-17,ConCo
0109_4Ads_120_20130424124452_prevedeno.txt,4 Ads 109/2012 - 69,2013-03-29,SupAdmCo, I. US 819/07,1-819-07_1.txt,2007-10-22,ConCo
0020_0Vol_1800019_20180215103708_20180216082046_prevedeno.txt,Vol 20/2018 - 19,2018-02-13,SupAdmCo, Pl. US 73/04,Pl-73-04.txt,2005-01-26,ConCo
0015_0Pst_1500018_20160204085012_prevedeno.txt, Pst 15/2015 - 18,2016-02-03,SupAdmCo, Pl. US 26/94,Pl-26-94.txt,1995-10-18,ConCo
0044_9Afs_1600040_20160609132701_prevedeno.txt,9 Afs 44/2016 - 40,2016-06-09,SupAdmCo, Pl. US 38/95,Pl-38-95.txt,1996-04-24,ConCo
0104_5Azs_0600057A_prevedeno.txt,5 Azs 104/2006 - 57,2007-01-11,SupAdmCo, III. US 150/03,3-150-03.txt,2003-11-06,ConCo
0131_6As__1800031_20180802151811_20180803134013_prevedeno.txt,6 As 131/2018 - 31,2018-07-18,SupAdmCo, III. US 2951/07,3-2951-07_2.txt,2008-01-17,ConCo
0162_0Nao_14_20140526134152_prevedeno.txt,Nao 162/2014 - 18,2014-05-22,SupAdmCo, I. US 167/94,1-167-94.txt,1996-11-27,ConCo
0058_2Afs_0600075A_prevedeno.txt,2 Afs 58/2006 - 75,2007-01-11,SupAdmCo, Pl. US 38/95,Pl-38-95.txt,1996-04-24,ConCo
0311_0Nao_1700028_20171108154240_prevedeno.txt,Nao 311/2017 - 28,2017-11-06,SupAdmCo, I. US 370/04,1-370-04.txt,2004-10-27,ConCo
0149_1As__120_20130305134022_prevedeno.txt,1 As 149/2012 - 153,2013-02-13,SupAdmCo, I. US 60/05,1-60-05.txt,2005-06-15,ConCo
0096_7As__110_20110921095932_prevedeno.txt,7 As 96/2011 - 73,2011-08-25,SupAdmCo, I. US 741/06,1-741-06_1.txt,2007-04-11,ConCo
0028_6Afs_1500041_20150413104009_prevedeno.txt,6 Afs 28/2015 - 41,2015-04-08,SupAdmCo, Pl. US 17/11,Pl-17-11_2.txt,2012-05-15,ConCo
0028_6Afs_1500041_20150413104009_prevedeno.txt,6 Afs 28/2015 - 41,2015-04-08,SupAdmCo, II. US 1273/14,2-1273-14_1.txt,2014-05-13,ConCo
0028_6Afs_1500041_20150413104009_prevedeno.txt,6 Afs 28/2015 - 41,2015-04-08,SupAdmCo, II. US 2216/14,2-2216-14_1.txt,2015-01-13,ConCo
0089_6Ads_110_20110628044503_prevedeno.txt,Spis 6 Ads 89/2011 byl spojen se spisem 6 Ads 145/2009 a pod touto spisovou znakou bylo,2011-06-23,SupAdmCo, Pl. US 43/10,Pl-43-10_1.txt,2011-04-13,ConCo
0089_6Ads_110_20110628044503_prevedeno.txt,Spis 6 Ads 89/2011 byl spojen se spisem 6 Ads 145/2009 a pod touto spisovou znakou bylo,2011-06-23,SupAdmCo, II. US 536/08,2-536-08_1.txt,2008-10-09,ConCo
0089_6Ads_110_20110628044503_prevedeno.txt,Spis 6 Ads 89/2011 byl spojen se spisem 6 Ads 145/2009 a pod touto spisovou znakou bylo,2011-06-23,SupAdmCo, II. US 629/04,2-629-04.txt,2005-03-31,ConCo
0089_6Ads_110_20110628044503_prevedeno.txt,Spis 6 Ads 89/2011 byl spojen se spisem 6 Ads 145/2009 a pod touto spisovou znakou bylo,2011-06-23,SupAdmCo, I. US 559/2000,1-559-2000.txt,2002-09-25,ConCo
0043_9Afs_0900060A_prevedeno.txt,Spis9Afs43/2009bylspojensespisem9Afs28/2009apodtoutospisovouznakoubylo,2009-09-16,SupAdmCo, Pl. US 5/98,Pl-5-98.txt,1999-04-22,ConCo
0092_9Afs_1300027_20141125115035_prevedeno.txt,9 Afs 92/2013 - 27,2014-11-20,SupAdmCo, II. US 2764/13,2-2764-13_1.txt,2014-08-12,ConCo
0092_9Afs_1300027_20141125115035_prevedeno.txt,9 Afs 92/2013 - 27,2014-11-20,SupAdmCo, III. US 2765/13,3-2765-13_1.txt,2014-09-11,ConCo
0065_7As__0900_2aee9466_f4a3_4391_965d_b5a861b27785_prevedeno.txt,7 As 65/2009 - 70,2009-11-22,SupAdmCo, III. US 84/94,3-84-94.txt,1995-06-20,ConCo
0065_7As__0900_2aee9466_f4a3_4391_965d_b5a861b27785_prevedeno.txt,7 As 65/2009 - 70,2009-11-22,SupAdmCo, III. US 94/97,3-94-97.txt,1997-06-26,ConCo
0062_5As__10_20111125125304_prevedeno.txt,5 As 62/2010 - 126,2011-11-11,SupAdmCo, IV. US 3114/07,4-3114-07_1.txt,2008-06-19,ConCo
0062_5As__10_20111125125304_prevedeno.txt,5 As 62/2010 - 126,2011-11-11,SupAdmCo, III. US 627/01,3-627-01.txt,2002-04-04,ConCo
0062_5As__10_20111125125304_prevedeno.txt,5 As 62/2010 - 126,2011-11-11,SupAdmCo, III. US 139/98,3-139-98.txt,1998-09-24,ConCo
0062_5As__10_20111125125304_prevedeno.txt,5 As 62/2010 - 126,2011-11-11,SupAdmCo, I. US 315/99,1-315-99.txt,1999-11-10,ConCo
0062_5As__10_20111125125304_prevedeno.txt,5 As 62/2010 - 126,2011-11-11,SupAdmCo, II. US 369/01,2-369-01.txt,2002-12-18,ConCo
0185_1Afs_1700044_20170815144129_prevedeno.txt,1 Afs 185/2017 - 44,2017-07-27,SupAdmCo, Pl. US 38/95,Pl-38-95.txt,1996-04-24,ConCo
0185_1Afs_1700044_20170815144129_prevedeno.txt,1 Afs 185/2017 - 44,2017-07-27,SupAdmCo, I. US 173/13,1-173-13_2.txt,2014-09-10,ConCo
0103_1Afs_130_20140203160114_prevedeno.txt,Spis 1 Afs 103/2013 byl spojen se spisem ĭslo 1 Afs 101/2013 a pod touto spisovou znakou,2014-01-21,SupAdmCo, Pl. US 17/11,Pl-17-11_2.txt,2012-05-15,ConCo
0103_1Afs_130_20140203160114_prevedeno.txt,Spis 1 Afs 103/2013 byl spojen se spisem ĭslo 1 Afs 101/2013 a pod touto spisovou znakou,2014-01-21,SupAdmCo, Pl. US 30/09,Pl-30-09_1.txt,2013-04-02,ConCo
0128_5As__1700008_20170518095347_prevedeno.txt,5 As 128/2017 - 8,2017-05-16,SupAdmCo, III. US 4255/12,3-4255-12_1.txt,2012-11-14,ConCo
0128_5As__1700008_20170518095347_prevedeno.txt,5 As 128/2017 - 8,2017-05-16,SupAdmCo, I. US 3150/13,1-3150-13_1.txt,2013-10-22,ConCo
0043_2As__0700127A_prevedeno.txt,2 As 43/2007 - 127,2007-11-23,SupAdmCo, IV. US 337/06,4-337-06.txt,2006-09-06,ConCo
0041_5As__0800043A_prevedeno.txt,5 As 41/2008 - 43,2008-09-25,SupAdmCo, II. US 242/02,2-242-02.txt,2004-02-24,ConCo
0072_5Afs_0800071A_prevedeno.txt,5 Afs 72/2008 - 71,2009-07-23,SupAdmCo, III. US 200/2000,3-200-2000.txt,2000-10-14,ConCo
0072_5Afs_0800071A_prevedeno.txt,5 Afs 72/2008 - 71,2009-07-23,SupAdmCo, IV. US 772/02,4-772-02.txt,2003-11-03,ConCo
0072_5Afs_0800071A_prevedeno.txt,5 Afs 72/2008 - 71,2009-07-23,SupAdmCo, I. US 107/05,1-107-05_1.txt,2008-03-19,ConCo
0003_7Aos_120_20130318115931_prevedeno.txt,Spis7Aos3/2012bylspojensespisem7Aos2/2012apodtoutospisovouznakoubylo,2013-02-14,SupAdmCo, III. US 84/94,3-84-94.txt,1995-06-20,ConCo
0003_7Aos_120_20130318115931_prevedeno.txt,Spis7Aos3/2012bylspojensespisem7Aos2/2012apodtoutospisovouznakoubylo,2013-02-14,SupAdmCo, I. US 741/06,1-741-06_1.txt,2007-04-11,ConCo
000114Kse_100_20110221123051_prevedeno.txt,14 Kse 1/2010 - 146,2011-01-24,SupAdmCo, I. US 752/04,1-752-04_1.txt,2007-10-31,ConCo
000114Kse_100_20110221123051_prevedeno.txt,14 Kse 1/2010 - 146,2011-01-24,SupAdmCo, III. US 478/05,3-478-05_1.txt,2008-01-03,ConCo
0055_3As__0400052A_prevedeno.txt,3 As 55/2004 - 52,2005-07-22,SupAdmCo, II. US 217/2000,2-217-2000.txt,2000-09-27,ConCo
0055_3As__0400052A_prevedeno.txt,3 As 55/2004 - 52,2005-07-22,SupAdmCo, II. US 318/2000,2-318-2000.txt,2001-10-30,ConCo
0059_5Afs_130_20140604153753_prevedeno.txt,5 Afs 59/2013 - 55,2014-05-29,SupAdmCo, Pl. US 33/97,Pl-33-97.txt,1997-12-17,ConCo
0038_4Ads_110_20120426035735_prevedeno.txt,4 Ads 38/2011 - 52,2012-04-26,SupAdmCo, IV. US 1434/08,4-1434-08_1.txt,2009-01-15,ConCo
0109_2Afs_0700146A_prevedeno.txt,2 Afs 109/2007 - 146,2008-11-02,SupAdmCo, I. US 47/05,1-47-05.txt,2006-07-13,ConCo
0117_4Ads_0500061A_prevedeno.txt,4 Ads 117/2005 - 61,2009-08-12,SupAdmCo, IV. US 503/06,4-503-06_1.txt,2010-05-03,ConCo
0117_4Ads_0500061A_prevedeno.txt,4 Ads 117/2005 - 61,2009-08-12,SupAdmCo, II. US 613/06,2-613-06_1.txt,2008-09-04,ConCo
0117_4Ads_0500061A_prevedeno.txt,4 Ads 117/2005 - 61,2009-08-12,SupAdmCo, I. US 520/06,1-520-06_1.txt,2008-01-23,ConCo
